season,player,season_runs_conceded,season_balls,season_economy,streak_runs_conceded,streak_balls,streak_economy,economy_delta
2016,R Ashwin,319,264,7.25,60,54,6.666666666666667,-0.583333333333333
2016,R Bhatia,244,204,7.176470588235294,40,42,5.714285714285714,-1.46218487394958
2016,R Sathish,59,36,9.833333333333334,59,36,9.833333333333334,0.0
2016,R Vinay Kumar,64,54,7.111111111111111,64,54,7.111111111111111,0.0
2016,RA Jadeja,311,241,7.742738589211618,311,241,7.742738589211618,0.0
2016,RP Singh,111,72,9.25,51,30,10.2,0.9499999999999993
2016,S Aravind,216,175,7.405714285714286,121,96,7.5625,0.1567857142857143
2016,S Kaushik,192,138,8.347826086956522,192,138,8.347826086956522,0.0
2016,S Nadeem,127,90,8.466666666666667,127,90,8.466666666666667,0.0
2016,SB Jakati,178,120,8.9,178,120,8.9,0.0
2016,SK Raina,82,60,8.2,82,60,8.2,0.0
2016,SP Narine,304,256,7.125,304,256,7.125,0.0
2016,SR Watson,485,339,8.584070796460177,219,156,8.423076923076923,-0.16099387338325322
2016,STR Binny,134,102,7.882352941176471,38,30,7.6,-0.28235294117647136
2016,Shakib Al Hasan,243,186,7.838709677419355,243,186,7.838709677419355,0.0
2016,TG Southee,329,258,7.651162790697675,329,258,7.651162790697675,0.0
2016,UT Yadav,234,156,9.0,234,156,9.0,0.0
2016,VR Aaron,227,142,9.591549295774648,54,30,10.8,1.2084507042253527
2016,YK Pathan,33,36,5.5,33,36,5.5,0.0
2016,YS Chahal,401,295,8.155932203389831,200,127,9.448818897637794,1.2928866942479633
2016,Yuvraj Singh,52,37,8.432432432432432,52,37,8.432432432432432,0.0
2016,Z Khan,337,262,7.7175572519083975,243,177,8.23728813559322,0.5197308836848222
2017,A Choudhary,144,101,8.554455445544555,55,24,13.75,5.195544554455445
2017,A Mishra,343,233,8.832618025751072,93,77,7.246753246753246,-1.5858647789978262
2017,A Nehra,197,127,9.307086614173228,197,127,9.307086614173228,0.0
2017,A Zampa,163,119,8.218487394957984,163,119,8.218487394957984,0.0
2017,AB Dinda,119,60,11.9,119,60,11.9,0.0
2017,AD Mathews,56,30,11.2,56,30,11.2,0.0
2017,AR Patel,362,288,7.541666666666667,362,288,7.541666666666667,0.0
2017,AS Rajpoot,107,84,7.642857142857143,107,84,7.642857142857143,0.0
2017,B Kumar,369,314,7.050955414012739,369,314,7.050955414012739,0.0
2017,B Stanlake,70,48,8.75,70,48,8.75,0.0
2017,BA Stokes,316,264,7.181818181818182,298,240,7.45,0.2681818181818185
2017,BCJ Cutting,123,76,9.710526315789474,123,76,9.710526315789474,0.0
2017,Bipul Sharma,129,98,7.89795918367347,129,98,7.89795918367347,0.0
2017,C de Grandhomme,135,96,8.4375,135,96,8.4375,0.0
2017,CH Morris,240,186,7.741935483870968,112,96,7.0,-0.741935483870968
2017,CJ Anderson,186,113,9.876106194690266,23,18,7.666666666666667,-2.2094395280235988
2017,CR Woakes,386,264,8.772727272727273,386,264,8.772727272727273,0.0
2017,DL Chahar,74,42,10.571428571428571,74,42,10.571428571428571,0.0
2017,DT Christian,298,240,7.45,272,216,7.555555555555555,0.10555555555555518
2017,GJ Maxwell,125,114,6.578947368421052,125,114,6.578947368421052,0.0
2017,HH Pandya,213,156,8.192307692307692,177,132,8.045454545454545,-0.14685314685314665
2017,Harbhajan Singh,266,246,6.487804878048781,239,222,6.45945945945946,-0.02834541858932127
2017,I Sharma,179,108,9.944444444444445,179,108,9.944444444444445,0.0
2017,Imran Tahir,369,282,7.851063829787234,342,258,7.953488372093023,0.10242454230578879
2017,Iqbal Abdulla,55,30,11.0,55,30,11.0,0.0
2017,JD Unadkat,322,275,7.025454545454545,297,251,7.099601593625498,0.07414704817095252
2017,JJ Bumrah,440,356,7.415730337078651,372,308,7.246753246753246,-0.16897709032540487
2017,K Rabada,188,128,8.8125,30,24,7.5,-1.3125
2017,KC Cariappa,127,90,8.466666666666667,127,90,8.466666666666667,0.0
2017,KH Pandya,273,240,6.825,228,204,6.705882352941177,-0.11911764705882355
2017,KV Sharma,214,184,6.978260869565217,214,184,6.978260869565217,0.0
2017,Kuldeep Yadav,340,246,8.292682926829269,340,246,8.292682926829269,0.0
2017,LH Ferguson,93,78,7.153846153846154,93,78,7.153846153846154,0.0
2017,MC Henriques,248,144,10.333333333333334,248,144,10.333333333333334,0.0
2017,MG Johnson,141,120,7.05,141,120,7.05,0.0
2017,MJ Henry,71,30,14.2,71,30,14.2,0.0
2017,MJ McClenaghan,507,324,9.38888888888889,420,276,9.130434782608695,-0.25845410628019394
2017,MM Sharma,410,274,8.978102189781023,410,274,8.978102189781023,0.0
2017,MP Stoinis,110,63,10.476190476190476,110,63,10.476190476190476,0.0
2017,Mohammad Nabi,58,66,5.2727272727272725,58,66,5.2727272727272725,0.0
2017,Mohammed Shami,243,156,9.346153846153847,28,18,9.333333333333334,-0.012820512820512775
2017,Mohammed Siraj,212,138,9.217391304347826,212,138,9.217391304347826,0.0
2017,NM Coulter-Nile,228,170,8.047058823529412,228,170,8.047058823529412,0.0
2017,P Negi,197,193,6.124352331606218,38,24,9.5,3.375647668393782
2017,PJ Cummins,373,277,8.079422382671481,119,96,7.4375,-0.6419223826714813
2017,PP Chawla,179,120,8.95,179,120,8.95,0.0
2017,R Bhatia,55,42,7.857142857142857,55,42,7.857142857142857,0.0
2017,R Tewatia,49,54,5.444444444444445,49,54,5.444444444444445,0.0
2017,RD Chahar,58,42,8.285714285714286,58,42,8.285714285714286,0.0
2017,Rashid Khan,358,324,6.62962962962963,358,324,6.62962962962963,0.0
2017,S Aravind,275,183,9.01639344262295,57,42,8.142857142857142,-0.8735362997658083
2017,S Badree,188,150,7.52,9,24,2.25,-5.27
2017,S Kaul,300,214,8.41121495327103,300,214,8.41121495327103,0.0
2017,SL Malinga,382,269,8.520446096654275,346,245,8.473469387755102,-0.04697670889917305
2017,SN Thakur,315,229,8.253275109170307,280,205,8.195121951219512,-0.058153157950794565
2017,SP Narine,412,354,6.983050847457627,412,354,6.983050847457627,0.0
2017,SR Watson,245,161,9.130434782608695,90,54,10.0,0.8695652173913047
2017,STR Binny,50,36,8.333333333333334,24,18,8.0,-0.3333333333333339
2017,Sandeep Sharma,398,288,8.291666666666666,398,288,8.291666666666666,0.0
2017,Swapnil Singh,61,42,8.714285714285714,61,42,8.714285714285714,0.0
2017,T Natarajan,115,76,9.078947368421053,115,76,9.078947368421053,0.0
2017,TA Boult,216,143,9.062937062937063,216,143,9.062937062937063,0.0
2017,TG Southee,96,60,9.6,62,36,10.333333333333334,0.7333333333333343
2017,TS Mills,153,107,8.57943925233645,122,83,8.819277108433734,0.23983785609728514
2017,UT Yadav,410,291,8.45360824742268,410,291,8.45360824742268,0.0
2017,VR Aaron,163,120,8.15,163,120,8.15,0.0
2017,Washington Sundar,185,180,6.166666666666667,185,180,6.166666666666667,0.0
2017,YS Chahal,333,261,7.655172413793103,101,87,6.9655172413793105,-0.6896551724137927
2017,Z Khan,313,241,7.792531120331951,139,96,8.6875,0.894968879668049
2018,A Mishra,264,222,7.135135135135135,46,24,11.5,4.364864864864865
2018,AD Russell,355,227,9.383259911894273,355,227,9.383259911894273,0.0
2018,AJ Tye,448,336,8.0,448,336,8.0,0.0
2018,AR Patel,218,156,8.384615384615385,218,156,8.384615384615385,0.0
2018,AS Rajpoot,223,157,8.522292993630574,223,157,8.522292993630574,0.0
2018,B Kumar,354,277,7.667870036101084,354,277,7.667870036101084,0.0
2018,B Laughlin,211,126,10.047619047619047,211,126,10.047619047619047,0.0
2018,B Stanlake,130,96,8.125,130,96,8.125,0.0
2018,BA Stokes,303,222,8.18918918918919,237,168,8.464285714285714,0.27509652509652405
2018,BB Sran,229,132,10.409090909090908,229,132,10.409090909090908,0.0
2018,BCJ Cutting,168,102,9.882352941176471,35,24,8.75,-1.132352941176471
2018,Basil Thampi,114,61,11.213114754098362,114,61,11.213114754098362,0.0
2018,CH Morris,143,84,10.214285714285714,59,36,9.833333333333334,-0.3809523809523796
2018,CR Brathwaite,94,61,9.245901639344263,94,61,9.245901639344263,0.0
2018,DJ Bravo,533,321,9.962616822429906,533,321,9.962616822429906,0.0
2018,DJ Willey,95,60,9.5,95,60,9.5,0.0
2018,DL Chahar,278,229,7.283842794759826,278,229,7.283842794759826,0.0
2018,DS Kulkarni,188,119,9.478991596638656,188,119,9.478991596638656,0.0
2018,HH Pandya,381,256,8.9296875,87,66,7.909090909090909,-1.0205965909090908
2018,Harbhajan Singh,270,191,8.481675392670157,270,191,8.481675392670157,0.0
2018,IS Sodhi,135,138,5.869565217391305,92,90,6.133333333333334,0.2637681159420291
2018,Imran Tahir,188,124,9.096774193548386,188,124,9.096774193548386,0.0
2018,JC Archer,325,233,8.369098712446352,208,163,7.65644171779141,-0.7126569946549415
2018,JD Unadkat,486,302,9.655629139072847,390,230,10.17391304347826,0.518283904405413
2018,JJ Bumrah,372,324,6.888888888888889,85,60,8.5,1.6111111111111107
2018,JPR Scantlebury-Searles,89,42,12.714285714285714,89,42,12.714285714285714,0.0
2018,K Gowtham,312,240,7.8,254,186,8.193548387096774,0.3935483870967742
2018,KH Pandya,284,241,7.070539419087138,65,61,6.39344262295082,-0.6770967961363175
2018,KM Asif,75,36,12.5,75,36,12.5,0.0
2018,KV Sharma,89,57,9.368421052631579,89,57,9.368421052631579,0.0
2018,Kuldeep Yadav,418,308,8.142857142857142,418,308,8.142857142857142,0.0
2018,L Ngidi,156,156,6.0,156,156,6.0,0.0
2018,M Markande,368,264,8.363636363636363,83,60,8.3,-0.0636363636363626
2018,M Prasidh Krishna,260,168,9.285714285714286,260,168,9.285714285714286,0.0
2018,MG Johnson,216,126,10.285714285714286,216,126,10.285714285714286,0.0
2018,MJ McClenaghan,332,240,8.3,82,66,7.454545454545454,-0.8454545454545466
2018,MM Sharma,322,178,10.853932584269662,322,178,10.853932584269662,0.0
2018,MP Stoinis,120,66,10.909090909090908,120,66,10.909090909090908,0.0
2018,Mohammad Nabi,47,30,9.4,47,30,9.4,0.0
2018,Mohammed Shami,144,83,10.409638554216867,55,35,9.428571428571429,-0.9810671256454384
2018,Mujeeb Ur Rahman,289,248,6.991935483870967,289,248,6.991935483870967,0.0
2018,N Rana,44,37,7.135135135135135,44,37,7.135135135135135,0.0
2018,PP Chawla,412,294,8.408163265306122,412,294,8.408163265306122,0.0
2018,R Ashwin,410,304,8.092105263157896,410,304,8.092105263157896,0.0
2018,R Tewatia,173,132,7.863636363636363,53,48,6.625,-1.2386363636363633
2018,RA Jadeja,303,246,7.390243902439025,303,246,7.390243902439025,0.0
2018,Rashid Khan,458,408,6.735294117647059,458,408,6.735294117647059,0.0
2018,S Gopal,236,186,7.612903225806452,210,168,7.5,-0.11290322580645196
2018,S Kaul,547,396,8.287878787878787,547,396,8.287878787878787,0.0
2018,S Nadeem,161,90,10.733333333333333,34,24,8.5,-2.2333333333333325
2018,SN Thakur,431,280,9.235714285714286,431,280,9.235714285714286,0.0
2018,SP Narine,467,366,7.655737704918033,467,366,7.655737704918033,0.0
2018,SR Watson,251,168,8.964285714285714,251,168,8.964285714285714,0.0
2018,Sandeep Sharma,333,264,7.568181818181818,333,264,7.568181818181818,0.0
2018,Shakib Al Hasan,456,342,8.0,456,342,8.0,0.0
2018,Shivam Mavi,270,168,9.642857142857142,270,168,9.642857142857142,0.0
2018,TA Boult,466,316,8.848101265822786,60,41,8.78048780487805,-0.0676134609447363
2018,TK Curran,118,61,11.606557377049182,118,61,11.606557377049182,0.0
2019,A Mishra,270,240,6.75,270,240,6.75,0.0
2019,AD Russell,287,181,9.513812154696133,167,108,9.277777777777779,-0.23603437691835438
2019,AJ Tye,233,132,10.590909090909092,155,96,9.6875,-0.9034090909090917
2019,AR Patel,364,306,7.137254901960785,342,282,7.276595744680851,0.13934084272006597
2019,AS Joseph,87,52,10.038461538461538,87,52,10.038461538461538,0.0
2019,AS Rajpoot,152,96,9.5,152,96,9.5,0.0
2019,Arshdeep Singh,109,60,10.9,85,48,10.625,-0.27500000000000036
2019,B Kumar,461,354,7.813559322033898,315,258,7.325581395348837,-0.487977926685061
2019,Basil Thampi,110,72,9.166666666666666,110,72,9.166666666666666,0.0
2019,C de Grandhomme,55,30,11.0,27,18,9.0,-2.0
2019,CH Morris,306,198,9.272727272727273,278,174,9.586206896551724,0.3134796238244508
2019,DJ Bravo,330,247,8.016194331983806,330,247,8.016194331983806,0.0
2019,DL Chahar,482,387,7.4728682170542635,482,387,7.4728682170542635,0.0
2019,GC Viljoen,222,138,9.652173913043478,222,138,9.652173913043478,0.0
2019,HF Gurney,238,162,8.814814814814815,140,96,8.75,-0.06481481481481488
2019,HH Pandya,390,255,9.176470588235293,370,231,9.61038961038961,0.433919022154317
2019,HV Patel,77,48,9.625,77,48,9.625,0.0
2019,Harbhajan Singh,312,264,7.090909090909091,312,264,7.090909090909091,0.0
2019,I Sharma,349,276,7.586956521739131,318,252,7.571428571428571,-0.015527950310559646
2019,Imran Tahir,431,386,6.699481865284975,431,386,6.699481865284975,0.0
2019,J Yadav,50,42,7.142857142857143,50,42,7.142857142857143,0.0
2019,JJ Bumrah,409,370,6.632432432432433,382,346,6.624277456647399,-0.008154975785033436
2019,JP Behrendorff,165,114,8.68421052631579,143,90,9.533333333333333,0.8491228070175438
2019,K Rabada,368,282,7.829787234042553,347,258,8.069767441860465,0.2399802078179123
2019,KH Pandya,335,276,7.282608695652174,323,264,7.340909090909091,0.05830039525691699
2019,KK Ahmed,287,209,8.239234449760765,235,161,8.75776397515528,0.5185295253945146
2019,KMA Paul,237,163,8.723926380368098,237,163,8.723926380368098,0.0
2019,Kuldeep Yadav,286,198,8.666666666666666,286,198,8.666666666666666,0.0
2019,LH Ferguson,183,102,10.764705882352942,183,102,10.764705882352942,0.0
2019,M Ashwin,255,204,7.5,198,174,6.827586206896552,-0.6724137931034484
2019,M Markande,59,36,9.833333333333334,59,36,9.833333333333334,0.0
2019,M Prasidh Krishna,377,242,9.347107438016529,312,204,9.176470588235293,-0.1706368497812356
2019,MJ McClenaghan,142,108,7.888888888888889,142,108,7.888888888888889,0.0
2019,MJ Santner,94,84,6.714285714285714,94,84,6.714285714285714,0.0
2019,MM Ali,169,150,6.76,32,30,6.4,-0.35999999999999943
2019,Mohammad Nabi,194,175,6.651428571428571,194,175,6.651428571428571,0.0
2019,Mohammed Shami,469,324,8.685185185185185,437,288,9.104166666666666,0.41898148148148096
2019,Mohammed Siraj,269,169,9.550295857988166,43,36,7.166666666666667,-2.383629191321499
2019,Mujeeb Ur Rahman,191,114,10.052631578947368,191,114,10.052631578947368,0.0
2019,N Rana,72,48,9.0,51,36,8.5,-0.5
2019,Navdeep Saini,397,288,8.270833333333334,64,48,8.0,-0.2708333333333339
2019,PP Chawla,399,267,8.96629213483146,279,195,8.584615384615384,-0.3816767502160765
2019,R Ashwin,400,330,7.2727272727272725,339,282,7.212765957446808,-0.05996131528046433
2019,R Tewatia,42,38,6.631578947368421,42,38,6.631578947368421,0.0
2019,RA Jadeja,343,324,6.351851851851852,343,324,6.351851851851852,0.0
2019,RD Chahar,308,282,6.553191489361702,297,270,6.6,0.046808510638297385
2019,Rashid Khan,377,360,6.283333333333333,288,264,6.545454545454546,0.26212121212121264
2019,S Kaul,242,162,8.962962962962964,175,114,9.210526315789474,0.24756335282651065
2019,S Lamichhane,210,138,9.130434782608695,164,114,8.631578947368421,-0.4988558352402741
2019,S Nadeem,90,54,10.0,30,24,7.5,-2.5
2019,SC Kuggeleijn,71,48,8.875,71,48,8.875,0.0
2019,SE Rutherford,59,41,8.634146341463415,59,41,8.634146341463415,0.0
2019,SL Malinga,438,269,9.769516728624534,404,245,9.893877551020408,0.12436082239587343
2019,SM Curran,323,198,9.787878787878787,247,150,9.88,0.0921212121212136
2019,SN Thakur,281,180,9.366666666666667,281,180,9.366666666666667,0.0
2019,SP Narine,347,266,7.827067669172932,216,170,7.623529411764706,-0.2035382574082254
2019,Sandeep Sharma,352,256,8.25,209,160,7.8374999999999995,-0.41250000000000053
2019,Shakib Al Hasan,95,65,8.769230769230768,53,43,7.395348837209302,-1.3738819320214661
2019,TA Boult,163,114,8.578947368421053,163,114,8.578947368421053,0.0
2019,UT Yadav,371,227,9.806167400881057,39,42,5.571428571428571,-4.2347388294524855
2019,V Shankar,70,48,8.75,29,18,9.666666666666666,0.9166666666666661
2019,Y Prithvi Raj,57,30,11.4,29,18,9.666666666666666,-1.7333333333333343
2019,YS Chahal,386,296,7.824324324324324,44,48,5.5,-2.3243243243243237
2020,A Mishra,72,60,7.2,72,60,7.2,0.0
2020,A Nortje,512,366,8.39344262295082,512,366,8.39344262295082,0.0
2020,A Zampa,92,66,8.363636363636363,92,66,8.363636363636363,0.0
2020,AD Russell,175,108,9.722222222222221,142,84,10.142857142857142,0.4206349206349209
2020,AR Patel,327,306,6.411764705882353,327,306,6.411764705882353,0.0
2020,AS Rajpoot,199,102,11.705882352941176,139,78,10.692307692307692,-1.0135746606334841
2020,Abdul Samad,96,42,13.714285714285714,55,18,18.333333333333332,4.619047619047619
2020,Arshdeep Singh,218,149,8.778523489932887,75,53,8.490566037735848,-0.2879574521970394
2020,BA Stokes,154,90,10.266666666666667,75,42,10.714285714285714,0.44761904761904603
2020,CH Morris,210,190,6.631578947368421,210,190,6.631578947368421,0.0
2020,CJ Jordan,304,189,9.65079365079365,117,87,8.068965517241379,-1.5818281335522713
2020,CV Varun,356,312,6.846153846153846,331,288,6.895833333333333,0.049679487179487225
2020,DJ Bravo,180,126,8.571428571428571,23,18,7.666666666666667,-0.9047619047619042
2020,DL Chahar,396,312,7.615384615384615,137,120,6.85,-0.7653846153846153
2020,DR Sams,114,72,9.5,114,72,9.5,0.0
2020,DW Steyn,133,70,11.4,133,70,11.4,0.0
2020,GJ Maxwell,169,126,8.047619047619047,50,30,10.0,1.9523809523809526
2020,HV Patel,134,90,8.933333333333334,134,90,8.933333333333334,0.0
2020,I Udana,282,174,9.724137931034482,282,174,9.724137931034482,0.0
2020,J Yadav,43,42,6.142857142857143,43,42,6.142857142857143,0.0
2020,JC Archer,365,334,6.5568862275449105,240,214,6.728971962616823,0.17208573507191272
2020,JD Unadkat,228,138,9.91304347826087,197,114,10.368421052631579,0.4553775743707096
2020,JDS Neesham,148,90,9.866666666666667,118,66,10.727272727272727,0.8606060606060595
2020,JJ Bumrah,404,360,6.733333333333333,404,360,6.733333333333333,0.0
2020,JL Pattinson,320,213,9.014084507042254,320,213,9.014084507042254,0.0
2020,JO Holder,233,168,8.321428571428571,100,72,8.333333333333334,0.01190476190476275
2020,JR Hazlewood,64,60,6.4,47,48,5.875,-0.5250000000000004
2020,K Gowtham,84,48,10.5,45,24,11.25,0.75
2020,K Rabada,548,394,8.345177664974619,548,394,8.345177664974619,0.0
2020,KA Pollard,190,126,9.047619047619047,190,126,9.047619047619047,0.0
2020,KH Pandya,380,301,7.574750830564785,380,301,7.574750830564785,0.0
2020,KK Ahmed,242,154,9.428571428571429,106,65,9.784615384615384,0.3560439560439548
2020,KL Nagarkoti,231,156,8.884615384615385,214,144,8.916666666666666,0.03205128205128105
2020,KV Sharma,165,114,8.68421052631579,34,18,11.333333333333334,2.6491228070175445
2020,Kartik Tyagi,367,229,9.615720524017467,175,115,9.130434782608695,-0.4852857414087719
2020,Kuldeep Yadav,92,72,7.666666666666667,38,36,6.333333333333333,-1.333333333333334
2020,L Ngidi,167,96,10.4375,94,48,11.75,1.3125
2020,LH Ferguson,148,119,7.46218487394958,148,119,7.46218487394958,0.0
2020,M Ashwin,235,189,7.4603174603174605,130,105,7.428571428571429,-0.03174603174603163
2020,M Prasidh Krishna,164,105,9.371428571428572,164,105,9.371428571428572,0.0
2020,MM Ali,42,30,8.4,42,30,8.4,0.0
2020,MP Stoinis,283,178,9.539325842696629,283,178,9.539325842696629,0.0
2020,Mohammed Shami,460,322,8.571428571428571,223,138,9.695652173913043,1.1242236024844718
2020,Mohammed Siraj,236,163,8.687116564417177,236,163,8.687116564417177,0.0
2020,NM Coulter-Nile,206,156,7.923076923076923,206,156,7.923076923076923,0.0
2020,Navdeep Saini,379,274,8.299270072992702,379,274,8.299270072992702,0.0
2020,P Dubey,72,48,9.0,72,48,9.0,0.0
2020,PJ Cummins,409,312,7.865384615384615,341,270,7.5777777777777775,-0.2876068376068375
2020,PP Chawla,191,126,9.095238095238095,141,90,9.4,0.30476190476190546
2020,R Ashwin,391,306,7.666666666666667,391,306,7.666666666666667,0.0
2020,R Tewatia,326,276,7.086956521739131,199,162,7.37037037037037,0.2834138486312394
2020,RA Jadeja,318,218,8.75229357798165,172,92,11.217391304347826,2.465097726366176
2020,RD Chahar,433,318,8.169811320754716,433,318,8.169811320754716,0.0
2020,Rashid Khan,344,384,5.375,197,192,6.15625,0.78125
2020,Ravi Bishnoi,376,306,7.372549019607843,170,144,7.083333333333333,-0.28921568627450966
2020,S Dube,73,54,8.11111111111111,73,54,8.11111111111111,0.0
2020,S Gopal,427,300,8.54,289,216,8.027777777777779,-0.5122222222222206
2020,S Nadeem,178,132,8.090909090909092,126,96,7.875,-0.21590909090909172
2020,SM Curran,344,252,8.19047619047619,129,102,7.588235294117647,-0.602240896358543
2020,SN Thakur,275,194,8.505154639175258,73,48,9.125,0.6198453608247423
2020,SP Narine,302,228,7.947368421052632,249,180,8.3,0.35263157894736885
2020,SS Cottrell,176,120,8.8,72,42,10.285714285714286,1.4857142857142858
2020,Sandeep Sharma,374,312,7.1923076923076925,231,192,7.21875,0.026442307692307487
2020,Shahbaz Ahmed,44,36,7.333333333333333,44,36,7.333333333333333,0.0
2020,Shivam Mavi,212,156,8.153846153846153,165,120,8.25,0.0961538461538467
2020,T Natarajan,504,377,8.021220159151193,269,191,8.450261780104713,0.4290416209535195
2020,TA Boult,457,344,7.970930232558139,457,344,7.970930232558139,0.0
2020,TK Curran,208,109,11.449541284403669,208,109,11.449541284403669,0.0
2020,TU Deshpande,192,102,11.294117647058824,192,102,11.294117647058824,0.0
2020,UT Yadav,83,42,11.857142857142858,83,42,11.857142857142858,0.0
2020,V Shankar,82,79,6.227848101265823,42,42,6.0,-0.2278481012658231
2020,Washington Sundar,298,300,5.96,298,300,5.96,0.0
2020,YS Chahal,405,343,7.084548104956268,405,343,7.084548104956268,0.0
2021,A Mishra,109,84,7.785714285714286,109,84,7.785714285714286,0.0
2021,A Nortje,187,182,6.164835164835165,187,182,6.164835164835165,0.0
2021,AD Russell,188,114,9.894736842105264,140,72,11.666666666666666,1.7719298245614024
2021,AF Milne,131,84,9.357142857142858,131,84,9.357142857142858,0.0
2021,AR Patel,306,276,6.6521739130434785,306,276,6.6521739130434785,0.0
2021,Arshdeep Singh,342,248,8.274193548387096,182,134,8.149253731343284,-0.12493981704381163
2021,Avesh Khan,450,366,7.377049180327869,450,366,7.377049180327869,0.0
2021,C Sakariya,426,312,8.192307692307692,167,114,8.789473684210526,0.597165991902834
2021,CH Morris,376,246,9.170731707317072,145,84,10.357142857142858,1.1864111498257852
2021,CJ Jordan,96,72,8.0,76,54,8.444444444444445,0.44444444444444464
2021,CR Woakes,82,66,7.454545454545454,82,66,7.454545454545454,0.0
2021,CV Varun,448,408,6.588235294117647,323,288,6.729166666666667,0.14093137254902022
2021,DJ Bravo,263,202,7.811881188118813,225,166,8.132530120481928,0.320648932363115
2021,DJ Hooda,136,96,8.5,136,96,8.5,0.0
2021,DL Chahar,451,324,8.351851851851851,402,276,8.73913043478261,0.3872785829307581
2021,DR Sams,39,36,6.5,39,36,6.5,0.0
2021,DT Christian,155,100,9.299999999999999,155,100,9.299999999999999,0.0
2021,FA Allen,90,66,8.181818181818182,52,42,7.428571428571429,-0.7532467532467528
2021,GHS Garton,135,90,9.0,135,90,9.0,0.0
2021,GJ Maxwell,135,96,8.4375,135,96,8.4375,0.0
2021,HV Patel,459,338,8.14792899408284,459,338,8.14792899408284,0.0
2021,Harbhajan Singh,63,42,9.0,63,42,9.0,0.0
2021,Harpreet Brar,139,138,6.043478260869565,55,60,5.5,-0.5434782608695654
2021,I Sharma,97,72,8.083333333333334,97,72,8.083333333333334,0.0
2021,J Yadav,130,102,7.647058823529412,130,102,7.647058823529412,0.0
2021,JA Richardson,117,66,10.636363636363637,117,66,10.636363636363637,0.0
2021,JD Unadkat,168,132,7.636363636363637,60,36,10.0,2.3636363636363633
2021,JDS Neesham,66,54,7.333333333333333,66,54,7.333333333333333,0.0
2021,JJ Bumrah,410,330,7.454545454545454,410,330,7.454545454545454,0.0
2021,JR Hazlewood,293,210,8.371428571428572,293,210,8.371428571428572,0.0
2021,K Rabada,456,336,8.142857142857142,456,336,8.142857142857142,0.0
2021,KA Jamieson,269,168,9.607142857142858,269,168,9.607142857142858,0.0
2021,KA Pollard,95,79,7.215189873417722,95,79,7.215189873417722,0.0
2021,KH Pandya,265,199,7.989949748743719,265,199,7.989949748743719,0.0
2021,Kartik Tyagi,124,84,8.857142857142858,69,48,8.625,-0.23214285714285765
2021,L Ngidi,125,72,10.416666666666666,125,72,10.416666666666666,0.0
2021,LH Ferguson,224,180,7.466666666666667,173,132,7.863636363636363,0.39696969696969653
2021,Lalit Yadav,101,84,7.214285714285714,101,84,7.214285714285714,0.0
2021,M Ashwin,97,66,8.818181818181818,97,66,8.818181818181818,0.0
2021,M Jansen,45,36,7.5,45,36,7.5,0.0
