season,player,season_runs_conceded,season_balls,season_economy,streak_runs_conceded,streak_balls,streak_economy,economy_delta
2021,M Prasidh Krishna,351,231,9.116883116883116,198,120,9.9,0.7831168831168842
2021,MC Henriques,45,60,4.5,24,30,4.8,0.2999999999999998
2021,MK Lomror,47,42,6.714285714285714,34,30,6.8,0.08571428571428541
2021,MM Ali,161,152,6.355263157894737,111,116,5.741379310344828,-0.6138838475499089
2021,MP Stoinis,117,67,10.477611940298509,117,67,10.477611940298509,0.0
2021,Mohammed Shami,395,316,7.5,255,196,7.806122448979592,0.3061224489795924
2021,Mohammed Siraj,353,312,6.788461538461538,353,312,6.788461538461538,0.0
2021,Mustafizur Rahman,436,311,8.411575562700964,149,114,7.842105263157895,-0.5694702995430694
2021,NM Coulter-Nile,127,120,6.35,127,120,6.35,0.0
2021,PJ Cummins,237,161,8.832298136645964,146,96,9.125,0.29270186335403636
2021,PWH de Silva,60,36,10.0,60,36,10.0,0.0
2021,R Ashwin,331,268,7.41044776119403,331,268,7.41044776119403,0.0
2021,R Parag,73,37,11.837837837837837,46,18,15.333333333333334,3.495495495495497
2021,R Tewatia,340,222,9.18918918918919,116,84,8.285714285714286,-0.903474903474903
2021,RA Jadeja,346,294,7.061224489795919,311,258,7.232558139534884,0.17133364973896548
2021,RD Chahar,318,258,7.395348837209302,318,258,7.395348837209302,0.0
2021,RP Meredith,169,102,9.941176470588236,169,102,9.941176470588236,0.0
2021,Ravi Bishnoi,230,216,6.388888888888889,99,96,6.1875,-0.20138888888888928
2021,S Gopal,84,42,12.0,35,18,11.666666666666666,-0.3333333333333339
2021,SM Curran,328,198,9.93939393939394,292,168,10.428571428571429,0.4891774891774894
2021,SN Thakur,527,359,8.807799442896936,439,313,8.415335463258787,-0.3924639796381495
2021,SP Narine,361,336,6.446428571428571,243,216,6.75,0.3035714285714288
2021,Shahbaz Ahmed,92,84,6.571428571428571,92,84,6.571428571428571,0.0
2021,Shakib Al Hasan,187,156,7.1923076923076925,187,156,7.1923076923076925,0.0
2021,Shivam Mavi,233,193,7.243523316062177,176,139,7.597122302158273,0.3535989860960962
2021,TA Boult,406,308,7.909090909090908,406,308,7.909090909090908,0.0
2021,TG Southee,95,72,7.916666666666667,95,72,7.916666666666667,0.0
2021,TK Curran,104,68,9.176470588235293,104,68,9.176470588235293,0.0
2021,VR Iyer,69,51,8.117647058823529,69,51,8.117647058823529,0.0
2021,Washington Sundar,118,96,7.375,118,96,7.375,0.0
2021,YS Chahal,374,318,7.056603773584905,374,318,7.056603773584905,0.0
2022,A Nortje,217,134,9.716417910447761,147,96,9.1875,-0.5289179104477615
2022,AD Russell,278,169,9.8698224852071,148,82,10.829268292682928,0.9594458074758272
2022,AJ Tye,107,66,9.727272727272727,67,42,9.571428571428571,-0.15584415584415545
2022,AK Markram,64,36,10.666666666666666,47,24,11.75,1.083333333333334
2022,AR Patel,321,258,7.465116279069767,165,120,8.25,0.7848837209302326
2022,AS Joseph,264,180,8.8,264,180,8.8,0.0
2022,Akash Deep,205,113,10.88495575221239,78,48,9.75,-1.1349557522123899
2022,Arshdeep Singh,385,300,7.7,107,78,8.23076923076923,0.5307692307692298
2022,Avesh Khan,416,286,8.727272727272728,345,240,8.625,-0.1022727272727284
2022,B Kumar,383,313,7.34185303514377,144,133,6.496240601503759,-0.845612433640011
2022,C Sakariya,84,66,7.636363636363637,23,24,5.75,-1.8863636363636367
2022,CV Varun,332,234,8.512820512820513,221,150,8.84,0.3271794871794871
2022,DG Nalkande,59,31,11.419354838709676,59,31,11.419354838709676,0.0
2022,Fazalhaq Farooqi,110,72,9.166666666666666,47,24,11.75,2.583333333333334
2022,GJ Maxwell,165,144,6.875,165,144,6.875,0.0
2022,HH Pandya,222,183,7.278688524590164,222,183,7.278688524590164,0.0
2022,HV Patel,410,321,7.663551401869159,345,249,8.313253012048193,0.6497016101790338
2022,Harpreet Brar,146,96,9.125,58,30,11.6,2.4749999999999996
2022,J Suchith,140,108,7.777777777777778,70,66,6.363636363636363,-1.4141414141414144
2022,JO Holder,391,249,9.421686746987952,391,249,9.421686746987952,0.0
2022,JR Hazlewood,377,279,8.10752688172043,377,279,8.10752688172043,0.0
2022,K Gowtham,99,72,8.25,99,72,8.25,0.0
2022,K Rabada,406,288,8.458333333333334,86,60,8.6,0.14166666666666572
2022,KH Pandya,265,228,6.973684210526316,212,186,6.838709677419355,-0.13497453310696095
2022,KK Ahmed,315,235,8.042553191489363,156,115,8.139130434782608,0.09657724329324502
2022,KR Sen,237,151,9.417218543046356,237,151,9.417218543046356,0.0
2022,Kartik Tyagi,79,48,9.875,79,48,9.875,0.0
2022,Kuldeep Yadav,419,298,8.436241610738255,160,126,7.619047619047619,-0.8171939916906368
2022,LH Ferguson,427,286,8.958041958041958,427,286,8.958041958041958,0.0
2022,LS Livingstone,202,138,8.782608695652174,64,33,11.636363636363637,2.853754940711463
2022,Lalit Yadav,150,108,8.333333333333334,21,18,7.0,-1.333333333333334
2022,M Jansen,274,192,8.5625,161,96,10.0625,1.5
2022,M Prasidh Krishna,551,399,8.285714285714286,551,399,8.285714285714286,0.0
2022,MP Stoinis,79,42,11.285714285714286,79,42,11.285714285714286,0.0
2022,MR Marsh,102,72,8.5,66,48,8.25,-0.25
2022,Mohammed Shami,488,366,8.0,488,366,8.0,0.0
2022,Mohammed Siraj,514,306,10.07843137254902,387,234,9.923076923076923,-0.15535444947209598
2022,Mohsin Khan,197,198,5.96969696969697,179,186,5.774193548387097,-0.19550342130987275
2022,Mustafizur Rahman,244,192,7.625,23,24,5.75,-1.875
2022,Navdeep Saini,72,36,12.0,72,36,12.0,0.0
2022,OC McCoy,237,155,9.174193548387096,237,155,9.174193548387096,0.0
2022,OF Smith,178,90,11.866666666666667,140,66,12.727272727272727,0.8606060606060595
2022,PJ Cummins,212,119,10.689075630252102,190,95,12.0,1.310924369747898
2022,PJ Sangwan,65,54,7.222222222222222,65,54,7.222222222222222,0.0
2022,PVD Chameera,384,264,8.727272727272727,313,222,8.45945945945946,-0.267813267813267
2022,PWH de Silva,430,342,7.543859649122807,338,270,7.511111111111111,-0.032748538011696304
2022,R Ashwin,503,402,7.507462686567164,503,402,7.507462686567164,0.0
2022,R Sai Kishore,121,96,7.5625,121,96,7.5625,0.0
2022,R Tewatia,76,36,12.666666666666666,76,36,12.666666666666666,0.0
2022,RD Chahar,360,280,7.714285714285714,101,96,6.3125,-1.4017857142857144
2022,Rashid Khan,421,383,6.595300261096606,421,383,6.595300261096606,0.0
2022,Ravi Bishnoi,456,324,8.444444444444445,398,276,8.652173913043478,0.20772946859903385
2022,SN Thakur,473,290,9.786206896551723,222,132,10.090909090909092,0.30470219435736823
2022,SP Narine,312,336,5.571428571428571,141,168,5.035714285714286,-0.5357142857142856
2022,Sandeep Sharma,153,120,7.65,37,24,9.25,1.5999999999999996
2022,Shahbaz Ahmed,336,210,9.6,314,198,9.515151515151516,-0.08484848484848406
2022,Shivam Mavi,227,132,10.318181818181818,108,60,10.8,0.48181818181818237
2022,T Natarajan,406,258,9.44186046511628,133,90,8.866666666666667,-0.5751937984496127
2022,TA Boult,492,372,7.935483870967742,492,372,7.935483870967742,0.0
2022,TG Southee,275,210,7.857142857142857,56,48,7.0,-0.8571428571428568
2022,UT Yadav,339,288,7.0625,207,168,7.392857142857143,0.33035714285714324
2022,Umran Malik,444,295,9.030508474576271,191,132,8.681818181818182,-0.34869029275808927
2022,VG Arora,164,107,9.19626168224299,55,48,6.875,-2.321261682242991
2022,VR Aaron,52,30,10.4,52,30,10.4,0.0
2022,Washington Sundar,239,168,8.535714285714286,34,24,8.5,-0.035714285714286476
2022,YS Chahal,527,408,7.75,527,408,7.75,0.0
2022,Yash Dayal,296,192,9.25,296,192,9.25,0.0
2023,A Mishra,149,114,7.842105263157895,149,114,7.842105263157895,0.0
2023,A Zampa,188,132,8.545454545454545,162,108,9.0,0.45454545454545503
2023,AD Russell,172,91,11.340659340659341,39,19,12.31578947368421,0.9751301330248694
2023,AS Joseph,225,144,9.375,225,144,9.375,0.0
2023,Akash Deep,59,30,11.8,59,30,11.8,0.0
2023,Akash Madhwal,219,153,8.588235294117647,182,135,8.088888888888889,-0.4993464052287582
2023,Akash Singh,188,114,9.894736842105264,188,114,9.894736842105264,0.0
2023,Arshdeep Singh,493,305,9.698360655737705,400,245,9.795918367346939,0.09755771160923388
2023,Avesh Khan,283,174,9.758620689655173,283,174,9.758620689655173,0.0
2023,C Green,361,228,9.5,106,78,8.153846153846153,-1.3461538461538467
2023,CJ Jordan,237,132,10.772727272727273,237,132,10.772727272727273,0.0
2023,CV Varun,429,316,8.145569620253164,79,48,9.875,1.7294303797468356
2023,DJ Willey,105,90,7.0,16,24,4.0,-3.0
2023,DL Chahar,297,204,8.735294117647058,213,156,8.192307692307692,-0.5429864253393664
2023,GJ Maxwell,94,62,9.096774193548386,30,16,11.25,2.153225806451614
2023,HH Pandya,228,150,9.12,228,150,9.12,0.0
2023,HR Shokeen,187,114,9.842105263157896,38,24,9.5,-0.3421052631578956
2023,HV Patel,454,282,9.659574468085106,220,123,10.731707317073171,1.0721328489880655
2023,Harpreet Brar,218,163,8.024539877300613,149,121,7.3884297520661155,-0.6361101252344978
2023,J Little,294,204,8.647058823529411,294,204,8.647058823529411,0.0
2023,JC Archer,190,120,9.5,24,24,6.0,-3.5
2023,JD Unadkat,92,48,11.5,92,48,11.5,0.0
2023,JO Holder,284,171,9.964912280701755,284,171,9.964912280701755,0.0
2023,JP Behrendorff,387,252,9.214285714285714,188,132,8.545454545454545,-0.6688311688311686
2023,JR Hazlewood,76,54,8.444444444444445,61,36,10.166666666666666,1.7222222222222214
2023,K Gowtham,118,96,7.375,118,96,7.375,0.0
2023,K Kartikeya,227,156,8.73076923076923,126,78,9.692307692307692,0.9615384615384617
2023,K Rabada,232,138,10.08695652173913,156,96,9.75,-0.3369565217391308
2023,K Yadav,68,42,9.714285714285714,68,42,9.714285714285714,0.0
2023,KH Pandya,313,252,7.4523809523809526,313,252,7.4523809523809526,0.0
2023,KM Asif,138,84,9.857142857142858,138,84,9.857142857142858,0.0
2023,KR Mayers,59,42,8.428571428571429,59,42,8.428571428571429,0.0
2023,KV Sharma,223,129,10.372093023255815,136,78,10.461538461538462,0.08944543828264706
2023,LH Ferguson,96,46,12.521739130434781,56,22,15.272727272727273,2.750988142292492
2023,LS Livingstone,94,42,13.428571428571429,94,42,13.428571428571429,0.0
2023,M Pathirana,371,278,8.007194244604316,371,278,8.007194244604316,0.0
2023,M Theekshana,392,294,8.0,392,294,8.0,0.0
2023,MA Wood,130,96,8.125,130,96,8.125,0.0
2023,MG Bracewell,95,66,8.636363636363637,79,48,9.875,1.2386363636363633
2023,MJ Santner,81,72,6.75,28,24,7.0,0.25
2023,MM Ali,195,156,7.5,169,132,7.681818181818182,0.18181818181818166
2023,MM Sharma,361,265,8.173584905660379,361,265,8.173584905660379,0.0
2023,MP Stoinis,100,65,9.23076923076923,100,65,9.23076923076923,0.0
2023,Mohammed Shami,522,390,8.03076923076923,522,390,8.03076923076923,0.0
2023,Mohammed Siraj,375,300,7.5,173,126,8.238095238095237,0.7380952380952372
2023,Mohsin Khan,107,60,10.7,107,60,10.7,0.0
2023,NT Ellis,339,228,8.921052631578947,233,156,8.961538461538462,0.040485829959514774
2023,Naveen-ul-Haq,219,168,7.821428571428571,219,168,7.821428571428571,0.0
2023,Noor Ahmad,369,283,7.8233215547703185,369,283,7.8233215547703185,0.0
2023,PP Chawla,495,366,8.114754098360656,240,156,9.23076923076923,1.1160151324085739
2023,PWH de Silva,258,174,8.89655172413793,85,48,10.625,1.7284482758620694
2023,R Ashwin,368,294,7.510204081632653,368,294,7.510204081632653,0.0
2023,R Dhawan,60,42,8.571428571428571,50,36,8.333333333333334,-0.23809523809523725
2023,RA Jadeja,431,342,7.56140350877193,389,312,7.480769230769231,-0.08063427800269896
2023,RD Chahar,385,298,7.751677852348994,306,228,8.052631578947368,0.30095372659837416
2023,Rashid Khan,552,402,8.238805970149254,552,402,8.238805970149254,0.0
2023,Ravi Bishnoi,391,303,7.742574257425742,391,303,7.742574257425742,0.0
2023,SM Curran,489,287,10.222996515679442,389,227,10.281938325991188,0.05894181031174561
2023,SN Thakur,220,126,10.476190476190476,39,17,13.76470588235294,3.288515406162464
2023,SP Narine,383,288,7.979166666666667,69,42,9.857142857142858,1.8779761904761907
2023,SSB Magala,51,36,8.5,51,36,8.5,0.0
2023,Sandeep Sharma,396,276,8.608695652173912,350,252,8.333333333333334,-0.27536231884057827
2023,Shahbaz Ahmed,95,42,13.571428571428571,44,24,11.0,-2.571428571428571
2023,Sikandar Raza,119,72,9.916666666666666,116,66,10.545454545454545,0.6287878787878789
2023,Suyash Sharma,321,234,8.23076923076923,71,48,8.875,0.64423076923077
2023,TA Boult,312,228,8.210526315789474,277,204,8.147058823529411,-0.0634674922600631
2023,TU Deshpande,564,341,9.92375366568915,468,297,9.454545454545455,-0.4692082111436946
2023,UT Yadav,189,114,9.947368421052632,61,30,12.2,2.2526315789473674
2023,Vijaykumar Vyshak,253,144,10.541666666666666,77,42,11.0,0.4583333333333339
2023,WD Parnell,236,151,9.37748344370861,77,43,10.744186046511627,1.3667026028030183
2023,YS Chahal,432,317,8.176656151419557,392,293,8.027303754266212,-0.14935239715334525
2023,Yash Dayal,165,84,11.785714285714286,165,84,11.785714285714286,0.0
2023,Yash Thakur,289,191,9.078534031413612,289,191,9.078534031413612,0.0
2023,Yudhvir Singh,70,48,8.75,70,48,8.75,0.0
2024,AD Russell,295,176,10.056818181818182,295,176,10.056818181818182,0.0
2024,AR Patel,337,264,7.659090909090909,93,60,9.3,1.6409090909090915
2024,AS Roy,60,34,10.588235294117647,60,34,10.588235294117647,0.0
2024,Abhishek Sharma,51,42,7.285714285714286,44,36,7.333333333333333,0.04761904761904745
2024,Arshad Khan,90,49,11.020408163265307,79,37,12.81081081081081,1.7904026475455037
2024,Arshdeep Singh,505,302,10.033112582781456,98,62,9.483870967741934,-0.5492416150395218
2024,Avesh Khan,526,329,9.592705167173252,526,329,9.592705167173252,0.0
2024,Azmatullah Omarzai,186,126,8.857142857142858,122,78,9.384615384615385,0.5274725274725274
2024,B Kumar,533,342,9.350877192982455,374,246,9.121951219512194,-0.2289259734702611
2024,C Green,303,211,8.61611374407583,32,18,10.666666666666666,2.0505529225908354
2024,CV Varun,402,300,8.04,402,300,8.04,0.0
2024,DJ Mitchell,70,36,11.666666666666666,70,36,11.666666666666666,0.0
2024,DL Chahar,202,141,8.595744680851064,180,123,8.78048780487805,0.18474312402698523
2024,GJ Maxwell,129,96,8.0625,23,24,5.75,-2.3125
2024,HV Patel,477,294,9.73469387755102,137,72,11.416666666666666,1.6819727891156457
2024,Harpreet Brar,303,228,7.973684210526316,41,54,4.555555555555555,-3.4181286549707606
2024,Harshit Rana,383,253,9.08300395256917,383,253,9.08300395256917,0.0
2024,I Sharma,265,162,9.814814814814815,65,42,9.285714285714286,-0.5291005291005284
2024,JD Unadkat,319,187,10.235294117647058,210,120,10.5,0.264705882352942
2024,K Rabada,372,252,8.857142857142858,97,72,8.083333333333334,-0.7738095238095237
2024,KA Maharaj,39,36,6.5,39,36,6.5,0.0
2024,KH Pandya,255,198,7.7272727272727275,181,132,8.227272727272727,0.4999999999999991
2024,KK Ahmed,479,300,9.58,126,78,9.692307692307692,0.11230769230769155
2024,KR Sen,122,72,10.166666666666666,122,72,10.166666666666666,0.0
2024,Kuldeep Yadav,372,258,8.651162790697674,166,90,11.066666666666666,2.4155038759689926
2024,LB Williams,72,36,12.0,72,36,12.0,0.0
2024,M Jansen,129,60,12.9,89,42,12.714285714285714,-0.18571428571428683
2024,M Markande,259,132,11.772727272727273,114,54,12.666666666666666,0.8939393939393927
2024,M Pathirana,169,132,7.681818181818182,152,120,7.6,-0.08181818181818201
2024,M Siddharth,71,54,7.888888888888889,50,42,7.142857142857143,-0.746031746031746
2024,M Theekshana,144,120,7.2,144,120,7.2,0.0
2024,MA Starc,444,251,10.613545816733067,444,251,10.613545816733067,0.0
2024,MJ Henry,110,72,9.166666666666666,86,60,8.6,-0.5666666666666664
2024,MJ Santner,64,54,7.111111111111111,64,54,7.111111111111111,0.0
2024,MM Ali,71,48,8.875,71,48,8.875,0.0
2024,MM Sharma,425,234,10.897435897435898,165,114,8.68421052631579,-2.2132253711201084
2024,MP Stoinis,126,84,9.0,126,84,9.0,0.0
2024,MP Yadav,85,73,6.986301369863014,58,49,7.102040816326531,0.1157394464635173
2024,Mayank Dagar,120,71,10.140845070422534,46,29,9.517241379310345,-0.6236036911121889
2024,Mohammed Siraj,496,324,9.185185185185185,93,42,13.285714285714286,4.100529100529101
2024,Mohsin Khan,385,228,10.131578947368421,261,156,10.038461538461538,-0.09311740890688291
2024,Mukesh Kumar,368,213,10.366197183098592,115,66,10.454545454545455,0.08834827144686308
2024,Mustafizur Rahman,318,206,9.262135922330096,299,189,9.492063492063492,0.22992756973339645
2024,N Burger,145,102,8.529411764705882,145,102,8.529411764705882,0.0
2024,Naveen-ul-Haq,372,219,10.191780821917808,238,147,9.714285714285714,-0.4774951076320946
2024,Nithish Kumar Reddy,153,79,11.620253164556962,153,79,11.620253164556962,0.0
2024,Noor Ahmad,290,209,8.32535885167464,86,72,7.166666666666667,-1.1586921850079728
2024,PJ Cummins,566,366,9.278688524590164,442,270,9.822222222222223,0.5435336976320588
2024,R Ashwin,467,330,8.49090909090909,467,330,8.49090909090909,0.0
2024,R Sai Kishore,137,90,9.133333333333333,52,42,7.428571428571429,-1.704761904761904
2024,RA Jadeja,369,282,7.851063829787234,347,258,8.069767441860465,0.21870361207323086
2024,RD Chahar,279,186,9.0,91,48,11.375,2.375
2024,RJ Gleeson,71,47,9.063829787234043,71,47,9.063829787234043,0.0
2024,RJW Topley,168,90,11.2,39,24,9.75,-1.4499999999999993
2024,Rashid Khan,367,262,8.404580152671755,173,120,8.65,0.24541984732824496
2024,Rasikh Salam,269,147,10.979591836734693,117,75,9.36,-1.6195918367346938
2024,Ravi Bishnoi,383,262,8.770992366412214,283,196,8.66326530612245,-0.10772706028976486
2024,SH Johnson,151,96,9.4375,92,60,9.2,-0.2375000000000007
2024,SM Curran,416,246,10.146341463414634,68,48,8.5,-1.6463414634146343
2024,SN Thakur,309,190,9.757894736842104,282,166,10.192771084337348,0.4348763474952442
2024,SP Narine,368,330,6.6909090909090905,368,330,6.6909090909090905,0.0
2024,Sandeep Sharma,311,228,8.18421052631579,311,228,8.18421052631579,0.0
2024,Shahbaz Ahmed,270,165,9.818181818181818,186,123,9.073170731707316,-0.7450110864745021
2024,Simarjeet Singh,121,72,10.083333333333334,121,72,10.083333333333334,0.0
2024,T Natarajan,465,308,9.058441558441558,394,260,9.092307692307692,0.03386613386613391
2024,TA Boult,443,320,8.30625,443,320,8.30625,0.0
2024,TU Deshpande,424,288,8.833333333333334,397,270,8.822222222222223,-0.011111111111111072
2024,UT Yadav,210,126,10.0,143,84,10.214285714285714,0.21428571428571352
2024,V Viyaskanth,86,60,8.6,86,60,8.6,0.0
2024,VG Arora,276,180,9.2,276,180,9.2,0.0
2024,Vijaykumar Vyshak,142,87,9.793103448275861,23,24,5.75,-4.043103448275861
2024,YS Chahal,546,348,9.413793103448276,546,348,9.413793103448276,0.0
2024,Yash Dayal,459,301,9.149501661129568,70,48,8.75,-0.39950166112956786
2024,Yash Thakur,402,213,11.32394366197183,359,195,11.046153846153846,-0.2777898158179841
2025,A Zampa,94,48,11.75,94,48,11.75,0.0
2025,AD Russell,217,109,11.944954128440367,88,39,13.538461538461538,1.5935074100211715
2025,AK Markram,102,66,9.272727272727273,88,60,8.8,-0.47272727272727266
2025,AR Patel,313,216,8.694444444444445,313,216,8.694444444444445,0.0
2025,Abhishek Sharma,112,66,10.181818181818182,64,42,9.142857142857142,-1.0389610389610393
2025,Akash Deep,229,114,12.052631578947368,101,48,12.625,0.5723684210526319
2025,Arshad Khan,217,126,10.333333333333334,196,120,9.8,-0.5333333333333332
2025,Arshdeep Singh,518,350,8.879999999999999,518,350,8.879999999999999,0.0
2025,Ashwani Kumar,232,123,11.317073170731707,127,75,10.16,-1.1570731707317066
2025,Avesh Khan,487,284,10.288732394366196,207,135,9.2,-1.0887323943661968
2025,Azmatullah Omarzai,279,162,10.333333333333334,279,162,10.333333333333334,0.0
2025,B Kumar,483,312,9.288461538461538,483,312,9.288461538461538,0.0
2025,C Bosch,55,42,7.857142857142857,55,42,7.857142857142857,0.0
2025,CV Varun,383,300,7.66,65,66,5.909090909090909,-1.750909090909091
2025,DL Chahar,376,246,9.170731707317072,133,84,9.5,0.32926829268292757
2025,DS Rathi,429,312,8.25,188,144,7.833333333333333,-0.41666666666666696
2025,G Coetzee,131,72,10.916666666666666,131,72,10.916666666666666,0.0
2025,GJ Maxwell,110,78,8.461538461538462,110,78,8.461538461538462,0.0
2025,HH Pandya,342,210,9.771428571428572,115,60,11.5,1.7285714285714278
2025,HV Patel,430,263,9.809885931558934,122,78,9.384615384615385,-0.4252705469435494
2025,Harpreet Brar,190,132,8.636363636363637,190,132,8.636363636363637,0.0
2025,Harshit Rana,448,264,10.181818181818182,94,54,10.444444444444445,0.262626262626263
2025,I Sharma,205,110,11.181818181818182,188,98,11.510204081632654,0.32838589981447264
2025,JJ Bumrah,316,284,6.676056338028169,158,164,5.7804878048780495,-0.8955685331501195
2025,JR Hazlewood,386,264,8.772727272727273,386,264,8.772727272727273,0.0
2025,K Rabada,162,84,11.571428571428571,79,36,13.166666666666666,1.595238095238095
2025,KA Jamieson,147,90,9.8,147,90,9.8,0.0
2025,KH Pandya,379,276,8.23913043478261,379,276,8.23913043478261,0.0
2025,KK Ahmed,447,280,9.57857142857143,95,72,7.916666666666667,-1.6619047619047622
2025,KV Sharma,128,90,8.533333333333333,92,66,8.363636363636363,-0.1696969696969699
2025,Kuldeep Yadav,390,318,7.3584905660377355,390,318,7.3584905660377355,0.0
2025,L Ngidi,81,48,10.125,81,48,10.125,0.0
2025,LH Ferguson,104,68,9.176470588235293,104,68,9.176470588235293,0.0
2025,LS Livingstone,76,54,8.444444444444445,76,54,8.444444444444445,0.0
2025,M Jansen,434,283,9.201413427561837,434,283,9.201413427561837,0.0
2025,M Pathirana,424,251,10.135458167330677,64,48,8.0,-2.135458167330677
2025,M Prasidh Krishna,488,354,8.271186440677965,429,312,8.25,-0.02118644067796538
2025,MA Starc,389,228,10.236842105263158,389,228,10.236842105263158,0.0
2025,MJ Santner,313,237,7.924050632911392,77,66,7.0,-0.924050632911392
2025,MM Sharma,257,150,10.28,257,150,10.28,0.0
2025,MP Stoinis,175,85,12.352941176470589,175,85,12.352941176470589,0.0
2025,MP Yadav,100,48,12.5,40,24,10.0,-2.5
2025,Mohammed Shami,337,180,11.233333333333333,130,78,10.0,-1.2333333333333325
2025,Mohammed Siraj,527,342,9.24561403508772,439,294,8.959183673469388,-0.286430361618331
2025,Mukesh Kumar,408,237,10.329113924050633,408,237,10.329113924050633,0.0
2025,Mustafizur Rahman,87,66,7.909090909090909,87,66,7.909090909090909,0.0
2025,Noor Ahmad,408,300,8.16,82,72,6.833333333333333,-1.326666666666667
2025,PJ Cummins,450,298,9.060402684563758,160,78,12.307692307692308,3.24728962312855
2025,PVD Chameera,198,102,11.647058823529411,198,102,11.647058823529411,0.0
2025,Prince Yadav,225,137,9.854014598540147,106,65,9.784615384615384,-0.069399213924763
2025,R Ashwin,283,186,9.129032258064516,99,60,9.9,0.7709677419354843
2025,R Sai Kishore,393,255,9.24705882352941,326,207,9.44927536231884,0.20221653878942902
2025,R Shepherd,151,84,10.785714285714286,151,84,10.785714285714286,0.0
2025,RA Jadeja,324,227,8.563876651982378,68,48,8.5,-0.06387665198237791
2025,Rashid Khan,514,330,9.345454545454546,456,294,9.306122448979592,-0.03933209647495417
2025,Rasikh Salam,70,36,11.666666666666666,70,36,11.666666666666666,0.0
2025,Ravi Bishnoi,401,222,10.837837837837839,197,126,9.380952380952381,-1.4568854568854572
2025,SH Johnson,133,68,11.735294117647058,60,30,12.0,0.264705882352942
2025,SM Curran,133,72,11.083333333333334,47,24,11.75,0.6666666666666661
2025,SN Thakur,375,204,11.029411764705882,204,102,12.0,0.9705882352941178
2025,SP Narine,351,270,7.8,100,60,10.0,2.2
2025,Simarjeet Singh,141,60,14.1,121,54,13.444444444444445,-0.655555555555555
2025,Suyash Sharma,442,300,8.84,442,300,8.84,0.0
2025,TA Boult,517,346,8.965317919075146,229,154,8.922077922077921,-0.04323999699722414
2025,V Nigam,356,234,9.128205128205128,356,234,9.128205128205128,0.0
2025,VG Arora,430,255,10.117647058823529,64,48,8.0,-2.117647058823529
2025,Vijaykumar Vyshak,181,102,10.647058823529411,181,102,10.647058823529411,0.0
2025,WG Jacks,120,84,8.571428571428571,60,30,12.0,3.428571428571429
2025,Washington Sundar,111,65,10.246153846153845,111,65,10.246153846153845,0.0
2025,XC Bartlett,96,60,9.6,96,60,9.6,0.0
2025,YS Chahal,430,270,9.555555555555555,430,270,9.555555555555555,0.0
2025,Yash Dayal,470,294,9.591836734693878,470,294,9.591836734693878,0.0
2025,Yash Thakur,79,39,12.153846153846153,79,39,12.153846153846153,0.0
2025,Zeeshan Ansari,333,203,9.842364532019705,67,42,9.571428571428571,-0.27093596059113345
